account_id,customer_id,branch_id,account_type,opened_date,current_balance,account_status
A005694,C00540,B00101,Current,2023-01-08,48755.91,Active
A005695,C02410,B00101,Current,2022-01-28,158346.59,Active
A005696,C04828,B00501,Savings,2023-11-03,316830.46,Active
A005697,C00641,B00301,Savings,2020-04-24,245447.95,Active
A005698,C00864,B00101,Premium Savings,2020-02-27,179399.16,Active
A005699,C02359,B00601,Current,2023-10-29,169764.11,Active
A005700,C02608,B00701,Savings,2020-02-05,116765.13,Active
A005701,C02821,B00201,Salary,2020-03-25,241043.99,Active
A005702,C02526,B00101,Current,2021-11-24,224293.62,Active
A005703,C01009,B00301,Current,2024-03-07,34235.04,Active
A005704,C03040,B00601,Premium Savings,2021-09-29,227898.87,Active
A005705,C04513,B00401,Salary,2021-09-17,289645.06,Active
A005706,C02826,B00301,Premium Savings,2023-07-07,279211.29,Active
A005707,C03865,B01001,Current,2022-07-22,171330.37,Active
A005708,C04416,B00301,Salary,2023-05-13,113906.27,Active
A005709,C03484,B00101,Premium Savings,2023-08-28,432861.18,Active
A005710,C03909,B00201,Salary,2023-05-11,196752.5,Active
A005711,C02670,B00201,Savings,2021-06-24,223101.3,Active
A005712,C01145,B00601,Salary,2020-05-06,187500.14,Active
A005713,C03346,B00601,Salary,2021-07-31,201441.26,Active
A005714,C00257,B01001,Salary,2021-01-12,146940.79,Active
A005715,C01533,B01001,Savings,2021-07-28,277327.93,Active
A005716,C03187,B00901,Premium Savings,2024-11-21,292718.42,Active
A005717,C02666,B00301,Savings,2022-11-25,208278.58,Active
A005718,C01536,B00101,Premium Savings,2021-03-24,207065.52,Active
A005719,C03160,B00601,Premium Savings,2024-11-06,388107.23,Active
A005720,C00332,B00201,Premium Savings,2023-05-19,128841.38,Active
A005721,C04529,B00401,Current,2023-06-24,125810.35,Active
A005722,C03319,B00601,Salary,2021-05-23,244054.98,Active
A005723,C01417,B00201,Current,2022-02-17,164045.07,Active
A005724,C04953,B00901,Savings,2022-03-20,331205.81,Active
A005725,C00573,B00501,Current,2020-04-30,133750.04,Active
A005726,C04190,B00801,Salary,2024-05-15,214400.46,Active
A005727,C02938,B00901,Savings,2024-02-22,57660.25,Active
A005728,C00569,B00901,Current,2024-10-22,404268.15,Active
A005729,C01993,B00201,Premium Savings,2021-08-30,342652.54,Active
A005730,C03087,B00401,Salary,2022-07-31,212204.51,Active
A005731,C04913,B00201,Savings,2020-02-03,362511.94,Active
A005732,C00418,B00901,Salary,2024-11-15,196852.71,Active
A005733,C03504,B00701,Premium Savings,2024-04-16,172780.17,Active
A005734,C00192,B00601,Premium Savings,2021-01-14,170637.34,Active
A005735,C00705,B00301,Savings,2022-02-28,121190.2,Active
A005736,C04320,B00101,Savings,2021-06-09,138142.57,Active
A005737,C03656,B00801,Current,2021-04-18,290690.07,Active
A005738,C01322,B00401,Current,2024-04-30,244779.35,Active
A005739,C01241,B00801,Salary,2020-01-10,96720.31,Active
A005740,C02199,B00401,Premium Savings,2022-04-08,149968.1,Active
A005741,C04756,B00401,Salary,2021-11-26,65842.91,Active
A005742,C03192,B00301,Premium Savings,2021-10-27,253005.12,Active
A005743,C00787,B00801,Savings,2021-09-17,379755.57,Active
A005744,C02108,B00901,Salary,2022-12-03,85229.09,Active
A005745,C04663,B00801,Savings,2023-12-01,163968.43,Active
A005746,C01162,B00501,Premium Savings,2022-02-04,267381.63,Active
A005747,C01262,B00801,Premium Savings,2020-05-15,198019.92,Active
A005748,C01103,B00101,Premium Savings,2024-07-12,408021.3,Active
A005749,C03824,B00701,Salary,2022-10-03,281271.8,Active
A005750,C01177,B00101,Current,2023-05-11,47862.62,Active
A005751,C04207,B00501,Savings,2023-04-29,397531.76,Active
A005752,C00612,B00201,Premium Savings,2021-03-27,244526.51,Active
A005753,C03592,B00201,Savings,2021-05-09,117263.82,Active
A005754,C04620,B01001,Salary,2021-09-15,207726.02,Active
A005755,C00056,B00801,Premium Savings,2022-07-02,222129.29,Active
A005756,C03410,B00501,Premium Savings,2022-10-03,423916.9,Active
A005757,C04314,B00801,Current,2021-02-01,243343.28,Active
A005758,C02444,B00101,Savings,2022-04-15,170299.66,Active
A005759,C00590,B01001,Current,2021-02-23,124924.15,Active
A005760,C01666,B00601,Premium Savings,2024-04-15,213045.0,Active
A005761,C03417,B00301,Premium Savings,2021-11-16,244201.67,Active
A005762,C04396,B00801,Salary,2022-07-04,52526.75,Active
A005763,C01988,B00401,Savings,2023-01-02,228515.81,Active
A005764,C00975,B00301,Salary,2023-11-18,223499.0,Active
A005765,C03553,B00401,Salary,2023-12-13,94746.22,Active
A005766,C02835,B00301,Current,2020-11-25,144034.69,Active
A005767,C00435,B00801,Savings,2024-01-22,301736.24,Active
A005768,C02365,B00601,Salary,2024-09-25,182534.45,Active
A005769,C03902,B00501,Salary,2020-02-11,438222.11,Active
A005770,C04359,B00401,Savings,2021-04-03,294800.31,Active
A005771,C02151,B00401,Savings,2020-09-17,86418.28,Active
A005772,C02125,B00801,Premium Savings,2021-02-12,0.0,Active
A005773,C03271,B00901,Salary,2023-06-15,120228.27,Active
A005774,C03494,B00401,Premium Savings,2021-11-11,138604.71,Active
A005775,C01953,B00501,Salary,2023-12-22,0.0,Active
A005776,C00308,B00801,Savings,2024-05-14,437265.97,Active
A005777,C01769,B00601,Premium Savings,2024-04-22,309141.05,Active
A005778,C04005,B00801,Current,2020-03-09,213666.57,Active
A005779,C02535,B00401,Savings,2020-09-06,100516.07,Active
A005780,C04610,B00301,Premium Savings,2021-12-21,106790.25,Active
A005781,C00828,B00401,Premium Savings,2022-11-02,177246.21,Active
A005782,C00816,B00401,Current,2023-06-16,343225.96,Active
A005783,C03138,B00101,Current,2021-09-19,0.0,Active
A005784,C00044,B00501,Current,2022-01-17,236865.81,Active
A005785,C01586,B00501,Savings,2020-02-06,252074.23,Active
A005786,C00962,B00501,Current,2024-11-03,184447.69,Active
A005787,C01313,B01001,Salary,2024-08-21,322538.38,Active
A005788,C03224,B01001,Salary,2023-05-06,123848.25,Active
A005789,C04906,B00501,Current,2023-04-05,215987.64,Active
A005790,C03488,B00601,Current,2020-09-01,107598.85,Active
A005791,C00409,B00101,Savings,2024-05-12,168664.68,Active
A005792,C02662,B00601,Current,2023-01-10,390777.24,Active
A005793,C01583,B00501,Salary,2020-01-04,294192.41,Active
A005794,C01294,B00401,Premium Savings,2024-08-08,408073.24,Active
A005795,C04707,B00601,Salary,2022-08-19,335647.05,Active
A005796,C02071,B00301,Salary,2024-09-20,298951.61,Active
A005797,C03409,B00301,Current,2023-09-27,71048.2,Active
A005798,C04409,B00401,Savings,2023-12-18,193234.3,Active
A005799,C01720,B00301,Savings,2021-09-08,325586.79,Active
A005800,C01320,B00101,Premium Savings,2024-04-11,72515.89,Active
A005801,C03324,B00301,Savings,2024-10-02,330727.21,Active
A005802,C00191,B00601,Savings,2020-04-15,409241.86,Active
A005803,C04225,B00501,Current,2020-11-09,333385.22,Active
A005804,C00737,B00401,Savings,2021-07-05,14531.08,Active
A005805,C03127,B00401,Salary,2021-02-27,105514.73,Active
A005806,C00040,B00901,Premium Savings,2024-08-05,353537.65,Active
A005807,C04978,B00401,Premium Savings,2021-11-08,243292.65,Active
A005808,C00622,B00101,Premium Savings,2020-10-07,0.0,Active
A005809,C00228,B00801,Salary,2023-10-04,266271.72,Active
A005810,C03612,B00801,Current,2023-11-17,272095.76,Active
A005811,C02699,B00101,Current,2024-09-27,231016.72,Active
A005812,C01611,B00501,Premium Savings,2023-12-02,352217.5,Active
A005813,C04280,B00601,Salary,2024-05-17,78000.13,Active
A005814,C00213,B00901,Salary,2024-01-15,72343.99,Active
A005815,C02938,B00501,Current,2024-07-01,241450.33,Active
A005816,C03425,B00701,Salary,2024-07-04,174812.41,Active
A005817,C03462,B00201,Premium Savings,2024-03-23,0.0,Active
A005818,C03338,B00501,Savings,2020-09-25,0.0,Active
A005819,C01460,B01001,Savings,2022-04-24,102974.74,Active
A005820,C01665,B00901,Savings,2021-12-28,346326.69,Active
A005821,C02423,B00201,Savings,2020-12-21,193242.74,Active
A005822,C03064,B00901,Salary,2023-07-26,126218.88,Active
A005823,C00259,B00101,Savings,2020-10-25,82153.2,Active
A005824,C00625,B00701,Savings,2022-12-28,235007.75,Active
A005825,C01254,B00301,Premium Savings,2022-01-01,154403.14,Active
A005826,C00627,B00301,Premium Savings,2024-11-28,201316.06,Active
A005827,C04650,B00201,Current,2022-07-15,192258.44,Active
A005828,C02115,B00401,Premium Savings,2021-03-17,281685.69,Active
A005829,C01927,B00101,Salary,2022-10-15,335249.64,Active
A005830,C04652,B00601,Savings,2021-01-07,121609.1,Active
A005831,C00666,B00701,Salary,2024-02-05,169770.63,Active
A005832,C04249,B00801,Current,2020-07-17,25317.83,Active
A005833,C04865,B01001,Premium Savings,2024-06-02,353016.57,Active
A005834,C01195,B00201,Savings,2020-09-23,102191.2,Active
A005835,C02491,B00501,Premium Savings,2023-03-01,150362.0,Active
A005836,C01547,B00101,Salary,2024-10-21,304327.15,Active
A005837,C01489,B00301,Savings,2020-04-08,94064.24,Active
A005838,C03727,B00301,Salary,2024-02-22,275492.17,Active
A005839,C03366,B00601,Current,2023-11-15,255917.63,Active
A005840,C02320,B00201,Savings,2022-10-20,389107.34,Active
A005841,C00982,B00401,Current,2020-01-06,232505.12,Active
A005842,C03598,B00401,Savings,2022-03-02,127413.01,Active
A005843,C00951,B01001,Current,2022-10-04,216959.9,Active
A005844,C03198,B00201,Current,2021-09-04,236295.73,Active
A005845,C02263,B00601,Savings,2022-06-29,0.0,Active
A005846,C04615,B00301,Savings,2024-11-21,204318.97,Active
A005847,C04918,B00401,Current,2020-07-16,78785.86,Active
A005848,C01763,B00801,Savings,2024-06-02,225569.37,Active
A005849,C00306,B01001,Savings,2021-08-16,56779.87,Active
A005850,C02157,B00101,Savings,2021-12-14,222432.31,Active
A005851,C04480,B00301,Salary,2022-03-14,390610.62,Active
A005852,C04972,B00901,Savings,2023-02-20,188532.14,Active
A005853,C04881,B00201,Premium Savings,2024-11-30,168088.92,Active
A005854,C04574,B01001,Salary,2020-07-12,246384.37,Active
A005855,C02101,B00101,Premium Savings,2024-07-22,253953.38,Active
A005856,C01252,B00701,Premium Savings,2024-01-09,114208.86,Active
A005857,C03094,B00301,Salary,2024-08-22,328384.5,Active
A005858,C00191,B00501,Premium Savings,2022-10-10,268608.44,Active
A005859,C04902,B00701,Salary,2022-08-11,252753.22,Active
A005860,C04573,B01001,Salary,2021-07-15,102139.48,Active
A005861,C03545,B00201,Current,2021-08-27,326018.09,Active
A005862,C01215,B00901,Current,2020-05-22,19686.63,Active
A005863,C01272,B00501,Salary,2022-07-06,333518.78,Active
A005864,C01638,B00401,Premium Savings,2023-03-29,148628.27,Active
A005865,C03017,B00401,Current,2020-07-25,175391.02,Active
A005866,C00114,B00701,Current,2023-08-29,213984.23,Active
A005867,C04199,B00501,Salary,2023-09-12,186437.04,Active
A005868,C01638,B00601,Current,2022-04-06,200126.83,Active
A005869,C00919,B00401,Premium Savings,2020-03-26,186951.25,Active
A005870,C02481,B00701,Premium Savings,2022-04-24,248861.32,Active
A005871,C04835,B00901,Savings,2024-05-22,145122.36,Active
A005872,C02114,B00201,Salary,2020-05-26,378943.34,Active
A005873,C03156,B00201,Premium Savings,2020-01-16,296145.05,Active
A005874,C01730,B00201,Savings,2023-06-30,422202.78,Active
A005875,C03991,B00201,Savings,2023-09-01,302867.24,Active
A005876,C03077,B00601,Savings,2020-08-17,235567.75,Active
A005877,C02014,B01001,Premium Savings,2020-06-09,218421.53,Active
A005878,C04708,B00401,Salary,2022-10-03,178461.03,Active
A005879,C01345,B01001,Savings,2020-02-02,239187.12,Active
A005880,C00883,B00601,Premium Savings,2023-01-03,332530.0,Active
A005881,C02951,B01001,Premium Savings,2023-02-24,281217.89,Active
A005882,C02646,B00101,Current,2022-09-30,222728.46,Active
A005883,C00753,B00601,Salary,2023-08-02,197374.98,Active
A005884,C03318,B00401,Salary,2023-03-02,152593.36,Active
A005885,C01517,B00301,Savings,2023-04-16,171459.49,Active
A005886,C02689,B00501,Salary,2024-03-15,323386.08,Active
A005887,C03803,B00901,Savings,2020-03-08,142182.37,Active
A005888,C02237,B01001,Premium Savings,2023-10-27,0.0,Active
A005889,C03759,B00901,Current,2021-04-11,452073.9,Active
A005890,C02837,B00901,Premium Savings,2021-01-23,220609.11,Active
A005891,C01985,B00901,Premium Savings,2024-09-17,207014.7,Active
A005892,C00402,B00201,Savings,2020-12-14,348102.92,Active
A005893,C01162,B01001,Premium Savings,2023-03-30,155107.29,Active
A005894,C01093,B00601,Salary,2021-05-01,487229.41,Active
A005895,C03383,B00901,Premium Savings,2024-07-28,153155.02,Active
A005896,C01336,B00601,Salary,2020-11-17,226376.39,Active
A005897,C00357,B00201,Premium Savings,2020-08-03,264142.83,Active
A005898,C04473,B00801,Premium Savings,2022-08-14,69439.5,Active
A005899,C03034,B00201,Salary,2022-06-12,128807.92,Active
A005900,C04381,B00401,Salary,2023-07-07,182611.47,Active
A005901,C00900,B00401,Savings,2021-10-18,268856.96,Active
A005902,C02936,B00401,Current,2021-06-15,115314.65,Active
A005903,C01455,B00301,Current,2020-07-03,225587.79,Active
A005904,C03791,B00801,Salary,2024-02-14,181867.26,Active
A005905,C00959,B00401,Savings,2020-02-20,330152.96,Active
A005906,C01486,B01001,Savings,2021-09-23,210099.88,Active
A005907,C03529,B01001,Current,2021-11-30,81895.27,Active
A005908,C00136,B00901,Salary,2022-01-30,271207.68,Active
A005909,C01127,B01001,Savings,2020-01-11,284312.99,Active
A005910,C04847,B00601,Salary,2024-09-17,0.0,Active
A005911,C00699,B01001,Savings,2021-02-17,409583.28,Active
A005912,C01334,B00201,Salary,2022-03-21,40634.44,Active
A005913,C01703,B01001,Savings,2020-10-06,199937.59,Active
A005914,C03949,B00101,Current,2023-05-31,77967.58,Active
A005915,C04105,B00901,Savings,2021-05-02,289422.79,Active
A005916,C01937,B00901,Salary,2024-11-28,307241.23,Active
A005917,C04954,B00301,Savings,2022-02-07,213672.98,Active
A005918,C00276,B00801,Salary,2022-12-14,70140.05,Active
A005919,C00996,B00401,Premium Savings,2021-09-30,297869.39,Active
A005920,C00647,B00901,Current,2020-10-26,25107.39,Active
A005921,C02875,B00401,Savings,2022-02-05,241258.3,Active
A005922,C03065,B01001,Premium Savings,2021-03-19,405265.55,Active
A005923,C03301,B00801,Current,2020-01-13,314462.9,Active
A005924,C02022,B00901,Current,2021-03-17,316623.77,Active
A005925,C00825,B01001,Salary,2024-09-13,133497.11,Active
A005926,C03034,B00801,Premium Savings,2023-08-02,237822.94,Active
A005927,C00421,B00501,Salary,2022-07-22,246135.11,Active
A005928,C00063,B00801,Savings,2020-12-13,204001.89,Active
A005929,C04791,B00401,Savings,2022-12-25,312970.27,Active
A005930,C01519,B00101,Savings,2022-02-13,175480.84,Active
A005931,C01827,B00901,Premium Savings,2023-02-27,158085.03,Active
A005932,C01916,B00501,Current,2024-09-18,135398.63,Active
A005933,C02395,B00201,Current,2024-06-18,0.0,Active
A005934,C04171,B01001,Salary,2023-08-02,158040.69,Active
A005935,C03296,B00701,Salary,2020-01-10,247714.7,Active
A005936,C01123,B00901,Premium Savings,2021-05-02,99048.5,Active
A005937,C02465,B00201,Salary,2020-04-21,276849.52,Active
A005938,C01724,B00301,Salary,2022-03-20,0.0,Active
A005939,C03731,B00801,Current,2020-03-13,273302.51,Active
A005940,C01264,B01001,Salary,2023-02-17,242359.45,Active
A005941,C00308,B00201,Current,2021-09-05,124294.65,Active
A005942,C04881,B01001,Salary,2022-12-03,217005.16,Active
A005943,C01779,B00901,Savings,2021-07-08,227445.64,Active
A005944,C00577,B00301,Current,2024-01-12,113674.98,Active
A005945,C01880,B00601,Salary,2020-09-04,202073.07,Active
A005946,C02959,B00501,Savings,2023-03-07,207025.25,Active
A005947,C04666,B00101,Salary,2022-07-12,309893.62,Active
A005948,C02266,B00901,Savings,2020-12-13,316216.44,Active
A005949,C01256,B00101,Premium Savings,2021-09-10,289015.87,Active
A005950,C04669,B00301,Savings,2022-11-16,164002.73,Active
A005951,C04887,B01001,Savings,2021-03-31,163673.78,Active
A005952,C04964,B00201,Savings,2021-01-18,123937.88,Active
A005953,C00325,B00801,Salary,2023-09-04,390002.52,Active
A005954,C04526,B00901,Current,2021-03-13,341134.98,Active
A005955,C02563,B00501,Current,2020-01-04,164835.71,Active
A005956,C02025,B00301,Current,2023-10-27,125245.46,Active
A005957,C02084,B01001,Salary,2024-01-01,182999.46,Active
A005958,C02164,B00501,Salary,2022-03-19,220023.88,Active
A005959,C03498,B00101,Savings,2021-06-23,0.0,Active
A005960,C00663,B00301,Savings,2020-02-20,305177.94,Active
A005961,C00588,B00401,Premium Savings,2022-03-26,266500.52,Active
A005962,C01919,B01001,Premium Savings,2021-08-06,262584.66,Active
A005963,C04112,B00901,Current,2020-07-29,176530.39,Active
A005964,C01602,B00801,Savings,2023-07-04,162957.69,Active
A005965,C02854,B00401,Premium Savings,2024-08-17,214063.95,Active
A005966,C02152,B00601,Premium Savings,2020-07-12,208646.23,Active
A005967,C01013,B00701,Current,2021-01-07,363937.8,Active
A005968,C01443,B00901,Current,2023-11-01,105745.83,Active
A005969,C01138,B00601,Salary,2022-08-23,403031.05,Active
A005970,C02302,B00101,Salary,2023-11-01,200217.29,Active
A005971,C03058,B00501,Premium Savings,2023-01-17,242567.86,Active
A005972,C03546,B00601,Premium Savings,2022-02-03,347303.15,Active
A005973,C01423,B00301,Savings,2022-09-24,127213.22,Active
A005974,C04278,B00501,Premium Savings,2021-07-14,38177.31,Active
A005975,C03445,B00101,Salary,2024-01-19,350673.24,Active
A005976,C02737,B01001,Current,2024-04-03,78963.61,Active
A005977,C00808,B00401,Salary,2024-10-06,245314.63,Active
A005978,C00721,B00201,Salary,2024-10-18,206892.8,Active
A005979,C01119,B00101,Premium Savings,2023-05-10,240543.65,Active
A005980,C00073,B00501,Salary,2023-08-13,247300.59,Active
A005981,C00466,B00301,Current,2022-05-11,343658.7,Active
A005982,C04631,B00101,Salary,2024-06-26,510602.43,Active
A005983,C02792,B01001,Savings,2022-06-08,253047.02,Active
A005984,C03410,B00901,Premium Savings,2020-09-07,198474.64,Active
A005985,C00227,B00801,Premium Savings,2021-09-05,130423.6,Active
A005986,C04398,B00201,Premium Savings,2024-02-26,225611.46,Active
A005987,C00645,B00501,Current,2024-08-16,109843.98,Active
A005988,C00349,B00901,Savings,2023-12-09,292718.0,Active
A005989,C03963,B00901,Premium Savings,2024-06-27,403882.8,Active
A005990,C00376,B00401,Premium Savings,2024-02-18,431161.23,Active
A005991,C02473,B01001,Salary,2023-07-13,144471.97,Active
A005992,C03308,B00201,Salary,2023-12-02,257056.42,Active
A005993,C04281,B00101,Current,2023-05-12,45423.89,Active
A005994,C00335,B00601,Savings,2024-03-20,47207.84,Active
A005995,C04653,B00401,Premium Savings,2023-04-04,95606.42,Active
A005996,C00775,B00601,Salary,2023-09-12,240714.71,Active
A005997,C02394,B00901,Premium Savings,2024-05-04,426756.8,Active
A005998,C02771,B00701,Current,2024-05-06,354411.15,Active
A005999,C02921,B01001,Current,2022-11-29,288144.92,Active
A006000,C03872,B00901,Salary,2021-06-17,170440.28,Active
A006001,C00258,B00101,Current,2020-07-30,0.0,Active
A006002,C01100,B00801,Salary,2023-03-18,388533.4,Active
A006003,C02398,B00301,Current,2021-12-30,64416.43,Active
A006004,C00024,B00901,Premium Savings,2024-10-01,309362.1,Active
A006005,C02604,B00401,Premium Savings,2020-12-27,106510.76,Active
A006006,C03135,B00201,Current,2021-03-02,6932.8,Active
A006007,C03886,B00301,Salary,2022-09-15,250754.32,Active
A006008,C04541,B00901,Current,2021-06-27,352851.73,Active
A006009,C01655,B00901,Premium Savings,2023-08-07,166907.15,Active
A006010,C00914,B00701,Current,2024-08-21,319445.98,Active
A006011,C01232,B00301,Savings,2020-02-11,0.0,Active
A006012,C03375,B00601,Savings,2024-11-25,157808.28,Active
A006013,C02686,B00801,Premium Savings,2022-03-12,248143.37,Active
A006014,C00906,B00201,Current,2022-07-14,94288.58,Active
A006015,C00576,B00901,Current,2020-10-11,248860.78,Active
A006016,C03179,B00601,Savings,2020-05-30,245422.5,Active
A006017,C01702,B01001,Premium Savings,2020-05-05,356303.61,Active
A006018,C03450,B00201,Premium Savings,2020-07-09,443840.67,Active
A006019,C03150,B01001,Savings,2022-02-18,147008.76,Active
A006020,C02080,B00501,Salary,2021-11-06,245962.16,Active
A006021,C00777,B00601,Salary,2020-04-06,287305.49,Active
A006022,C04136,B00301,Salary,2021-03-07,398290.75,Active
A006023,C02066,B00901,Savings,2022-11-28,278698.3,Active
A006024,C03716,B00301,Current,2024-01-20,322102.21,Active
A006025,C01564,B00101,Current,2023-07-11,288407.1,Active
A006026,C04454,B00501,Current,2021-10-29,48818.56,Active
A006027,C03478,B00901,Current,2024-06-08,239233.31,Active
A006028,C04741,B00501,Premium Savings,2024-10-23,130010.67,Active
A006029,C02566,B00701,Current,2024-06-23,374928.59,Active
A006030,C00658,B00201,Current,2020-09-29,268932.39,Active
A006031,C00512,B00601,Current,2020-12-09,414298.7,Active
A006032,C00479,B00401,Premium Savings,2023-04-19,389536.03,Active
A006033,C04164,B00201,Savings,2021-07-10,127479.55,Active
A006034,C01865,B01001,Salary,2024-06-02,239821.29,Active
A006035,C03116,B00501,Salary,2021-02-25,125478.15,Active
A006036,C01965,B00201,Salary,2022-01-08,0.0,Active
A006037,C03043,B00301,Salary,2020-08-02,306304.03,Active
A006038,C00999,B01001,Savings,2021-01-01,148938.18,Active
A006039,C03253,B00101,Salary,2023-03-08,26501.08,Active
A006040,C02471,B01001,Savings,2020-06-18,297510.44,Active
A006041,C03340,B00401,Savings,2023-09-27,62335.18,Active
A006042,C01282,B00401,Premium Savings,2020-01-15,189783.53,Active
A006043,C03355,B00901,Salary,2023-02-25,152312.03,Active
A006044,C03004,B00101,Current,2023-10-18,100262.44,Active
A006045,C01658,B00301,Salary,2021-04-11,138373.74,Active
A006046,C01101,B00601,Premium Savings,2021-02-10,0.0,Active
A006047,C03561,B00401,Salary,2022-04-11,258113.77,Active
A006048,C03411,B00801,Salary,2024-06-21,20840.15,Active
A006049,C04817,B00101,Salary,2023-01-13,278251.67,Active
A006050,C01334,B00201,Current,2023-09-22,86231.84,Active
A006051,C04529,B00101,Premium Savings,2024-06-27,276182.36,Active
A006052,C00030,B00201,Savings,2021-09-14,284330.16,Active
A006053,C00678,B00601,Premium Savings,2022-02-28,304564.54,Active
A006054,C04201,B01001,Premium Savings,2021-01-23,50737.26,Active
A006055,C03842,B00101,Salary,2024-09-05,166051.8,Active
A006056,C02267,B00401,Premium Savings,2024-01-15,147737.01,Active
A006057,C01059,B00601,Savings,2023-07-18,278587.44,Active
A006058,C03559,B00501,Current,2022-10-30,349265.79,Active
A006059,C01213,B00601,Premium Savings,2020-03-12,171937.6,Active
A006060,C02073,B00101,Current,2021-09-14,280699.05,Active
A006061,C03590,B00201,Current,2023-03-07,141469.0,Active
A006062,C03180,B00701,Savings,2023-09-30,115025.69,Active
A006063,C01820,B00301,Premium Savings,2024-03-13,158493.78,Active
A006064,C02923,B01001,Savings,2021-08-10,203779.12,Active
A006065,C03642,B00901,Current,2020-05-07,206822.83,Active
A006066,C04416,B00301,Salary,2023-08-15,394702.69,Active
A006067,C00082,B00501,Current,2024-03-24,63633.15,Active
A006068,C04620,B00101,Current,2024-02-13,153036.52,Active
A006069,C01206,B00701,Savings,2021-02-23,204148.0,Active
A006070,C00322,B00401,Premium Savings,2021-04-01,67247.3,Active
A006071,C01181,B00101,Premium Savings,2020-12-18,156256.55,Active
A006072,C03233,B00301,Savings,2021-08-25,163608.65,Active
A006073,C01921,B00901,Current,2021-11-30,163829.3,Active
A006074,C01643,B00101,Salary,2022-03-03,93325.18,Active
A006075,C02503,B00701,Salary,2022-10-05,37868.84,Active
A006076,C02281,B00201,Current,2021-10-15,248838.47,Active
A006077,C01316,B00901,Savings,2023-12-25,98428.15,Active
A006078,C01315,B00601,Premium Savings,2020-05-28,139680.52,Active
A006079,C04235,B00201,Savings,2022-03-17,279251.29,Active
A006080,C04280,B00501,Salary,2024-05-23,119246.46,Active
A006081,C04181,B00401,Salary,2023-11-01,312612.0,Active
A006082,C00491,B01001,Savings,2021-07-02,128083.79,Active
A006083,C04868,B00201,Salary,2023-02-07,245191.86,Active
A006084,C02911,B00301,Savings,2020-05-03,0.0,Active
A006085,C01187,B00301,Salary,2023-12-22,119346.9,Active
A006086,C02000,B00101,Current,2022-06-05,83828.97,Active
A006087,C04500,B00601,Current,2022-09-17,55123.73,Active
A006088,C02096,B00901,Salary,2021-07-15,165930.72,Active
A006089,C02673,B00901,Current,2021-06-24,297586.74,Active
A006090,C01417,B00201,Premium Savings,2022-02-14,282681.86,Active
A006091,C00708,B00701,Premium Savings,2021-06-01,125190.98,Active
A006092,C00369,B00201,Premium Savings,2020-09-13,276734.17,Active
A006093,C00415,B00901,Current,2024-04-17,181989.99,Active
A006094,C00821,B00601,Savings,2021-06-27,33812.86,Active
A006095,C04170,B00601,Savings,2021-06-08,171941.49,Active
A006096,C04498,B00901,Premium Savings,2021-09-14,92780.81,Active
A006097,C03849,B00901,Current,2023-05-20,159346.93,Active
A006098,C03140,B00801,Savings,2020-07-23,249190.46,Active
A006099,C03254,B00901,Savings,2024-01-26,0.0,Active
A006100,C01300,B00301,Premium Savings,2020-12-04,191208.81,Active
A006101,C03302,B00901,Salary,2023-03-14,287465.16,Active
A006102,C03483,B00101,Current,2023-12-17,162125.54,Active
A006103,C02486,B00101,Savings,2020-01-12,166894.21,Active
A006104,C00329,B00901,Premium Savings,2021-09-30,103836.94,Active
A006105,C02108,B00201,Salary,2021-08-15,255198.59,Active
A006106,C04964,B00601,Current,2023-01-31,409926.14,Active
A006107,C00470,B00601,Savings,2020-09-18,0.0,Active
A006108,C00565,B00501,Premium Savings,2020-02-25,244925.83,Active
A006109,C03642,B00101,Current,2021-02-10,162725.2,Active
A006110,C00863,B00901,Current,2024-03-18,171853.73,Active
A006111,C03317,B00401,Savings,2020-10-13,265771.14,Active
A006112,C03521,B00601,Current,2020-06-25,72281.83,Active
A006113,C03543,B00301,Salary,2021-08-14,156458.86,Active
A006114,C02549,B00401,Current,2022-12-09,277609.61,Active
A006115,C03043,B00301,Current,2020-01-26,20006.34,Active
A006116,C01007,B00601,Salary,2024-11-07,209129.4,Active
A006117,C02288,B00601,Savings,2021-02-21,272878.01,Active
A006118,C03233,B01001,Savings,2023-12-29,139180.86,Active
A006119,C02435,B00501,Current,2021-11-10,307761.41,Active
A006120,C04009,B00701,Premium Savings,2020-03-05,112357.4,Active
A006121,C01687,B00901,Premium Savings,2023-02-06,21734.29,Active
A006122,C00260,B00701,Premium Savings,2024-04-28,146670.73,Active
A006123,C03788,B00501,Salary,2020-08-08,200713.3,Active
A006124,C01878,B00501,Current,2023-04-05,0.0,Active
A006125,C02552,B00701,Savings,2021-07-30,91630.6,Active
A006126,C00316,B00801,Salary,2024-05-12,255545.07,Active
A006127,C04185,B00101,Current,2020-05-14,372818.39,Active
A006128,C04921,B00101,Current,2021-07-03,296714.65,Active
A006129,C00252,B00101,Savings,2024-04-06,327662.89,Active
A006130,C02496,B00301,Salary,2024-03-28,68451.18,Active
A006131,C03731,B00501,Savings,2024-11-26,210285.55,Active
A006132,C04869,B00501,Premium Savings,2021-11-20,147706.11,Active
A006133,C00902,B00901,Salary,2022-01-01,101344.6,Active
A006134,C03487,B00401,Current,2020-11-01,417185.01,Active
A006135,C03012,B00101,Savings,2023-03-27,218037.19,Active
A006136,C03643,B00201,Current,2024-06-28,109045.93,Active
A006137,C04497,B00701,Savings,2024-01-13,183346.75,Active
