customer_id,customer_name,age,gender,city,state,occupation,customer_segment,join_date
C03554,Customer 03554,54,Female,Mumbai,Maharashtra,Business,Affluent,2021-07-11
C03555,Customer 03555,42,Female,Visakhapatnam,Andhra Pradesh,Student,Mass,2020-08-30
C03556,Customer 03556,23,Female,Lucknow,Uttar Pradesh,Student,Affluent,2018-12-17
C03557,Customer 03557,35,Female,Lucknow,Uttar Pradesh,Self-Employed,Mass,2025-05-03
C03558,Customer 03558,68,Female,Pune,Maharashtra,Self-Employed,Mass,2018-05-12
C03559,Customer 03559,70,Female,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2021-05-31
C03560,Customer 03560,36,Male,Ahmedabad,Gujarat,Retired,Mass Affluent,2024-01-02
C03561,Customer 03561,56,Male,Surat,Gujarat,Self-Employed,Mass,2021-08-31
C03562,Customer 03562,70,Male,Bengaluru,Karnataka,Business,Premium,2018-01-19
C03563,Customer 03563,58,Female,Lucknow,Uttar Pradesh,Student,Affluent,2018-01-08
C03564,Customer 03564,46,Male,Coimbatore,Tamil Nadu,Salaried,Mass Affluent,2022-11-14
C03565,Customer 03565,36,Male,Visakhapatnam,Andhra Pradesh,Business,Mass,2018-08-10
C03566,Customer 03566,54,Male,Visakhapatnam,Andhra Pradesh,Retired,Affluent,2021-05-11
C03567,Customer 03567,29,Male,Jaipur,Rajasthan,Retired,Premium,2021-02-24
C03568,Customer 03568,50,Male,Jodhpur,Rajasthan,Retired,Premium,2022-02-22
C03569,Customer 03569,41,Male,Pune,Maharashtra,Self-Employed,Mass,2020-09-24
C03570,Customer 03570,35,Female,New Delhi,Delhi,Student,Affluent,2020-08-20
C03571,Customer 03571,70,Male,Warangal,Telangana,Salaried,Mass,2024-11-15
C03572,Customer 03572,65,Female,Warangal,Telangana,Student,Mass,2025-08-30
C03573,Customer 03573,29,Female,Kolkata,West Bengal,Retired,Mass Affluent,2022-03-04
C03574,Customer 03574,32,Female,Jodhpur,Rajasthan,Student,Mass,2020-10-04
C03575,Customer 03575,41,Female,Chennai,Tamil Nadu,Self-Employed,Mass,2019-11-05
C03576,Customer 03576,62,Female,Visakhapatnam,Andhra Pradesh,Self-Employed,Mass Affluent,2019-08-31
C03577,Customer 03577,64,Male,Mumbai,Maharashtra,Business,Mass,2024-03-22
C03578,Customer 03578,39,Female,Warangal,Telangana,Self-Employed,Mass,2018-04-14
C03579,Customer 03579,53,Female,Vijayawada,Andhra Pradesh,Student,Mass,2019-04-10
C03580,Customer 03580,54,Female,Ahmedabad,Gujarat,Salaried,Mass Affluent,2025-08-30
C03581,Customer 03581,40,Male,Pune,Maharashtra,Student,Premium,2019-05-18
C03582,Customer 03582,42,Male,Warangal,Telangana,Salaried,Affluent,2018-11-12
C03583,Customer 03583,24,Female,Jaipur,Rajasthan,Salaried,Mass Affluent,2020-09-13
C03584,Customer 03584,69,Male,Jodhpur,Rajasthan,Business,Mass Affluent,2021-07-02
C03585,Customer 03585,47,Female,Lucknow,Uttar Pradesh,Business,Mass,2018-04-05
C03586,Customer 03586,58,Male,Mumbai,Maharashtra,Salaried,Affluent,2023-12-08
C03587,Customer 03587,53,Female,Kolkata,West Bengal,Salaried,Mass Affluent,2021-08-17
C03588,Customer 03588,70,Female,Chennai,Tamil Nadu,Self-Employed,Mass,2019-06-04
C03589,Customer 03589,49,Male,Jodhpur,Rajasthan,Retired,Mass,2021-08-28
C03590,Customer 03590,44,Female,Mumbai,Maharashtra,Salaried,Mass,2021-01-11
C03591,Customer 03591,61,Female,Warangal,Telangana,Student,Mass Affluent,2019-08-24
C03592,Customer 03592,69,Female,Warangal,Telangana,Self-Employed,Affluent,2025-07-03
C03593,Customer 03593,54,Female,Kolkata,West Bengal,Self-Employed,Affluent,2023-05-24
C03594,Customer 03594,48,Female,Mysuru,Karnataka,Salaried,Mass,2023-04-19
C03595,Customer 03595,58,Male,Jodhpur,Rajasthan,Student,Mass,2021-04-26
C03596,Customer 03596,42,Male,Warangal,Telangana,Business,Mass,2020-10-21
C03597,Customer 03597,66,Male,New Delhi,Delhi,Salaried,Mass,2020-11-30
C03598,Customer 03598,39,Female,Lucknow,Uttar Pradesh,Self-Employed,Affluent,2019-11-06
C03599,Customer 03599,55,Male,Noida,Uttar Pradesh,Student,Mass,2024-05-21
C03600,Customer 03600,26,Male,Kolkata,West Bengal,Student,Affluent,2022-11-16
C03601,Customer 03601,25,Male,Jaipur,Rajasthan,Retired,Mass,2025-07-15
C03602,Customer 03602,22,Male,Ahmedabad,Gujarat,Business,Mass,2022-03-28
C03603,Customer 03603,44,Male,Chennai,Tamil Nadu,Retired,Mass Affluent,2022-08-20
C03604,Customer 03604,59,Female,Surat,Gujarat,Retired,Mass,2023-09-17
C03605,Customer 03605,53,Male,Bengaluru,Karnataka,Salaried,Mass Affluent,2020-07-24
C03606,Customer 03606,21,Male,Visakhapatnam,Andhra Pradesh,Self-Employed,Affluent,2018-03-26
C03607,Customer 03607,61,Male,Pune,Maharashtra,Student,Premium,2023-02-18
C03608,Customer 03608,56,Male,Warangal,Telangana,Salaried,Mass,2021-09-23
C03609,Customer 03609,64,Male,Jaipur,Rajasthan,Retired,Premium,2018-03-03
C03610,Customer 03610,38,Male,Vijayawada,Andhra Pradesh,Student,Affluent,2023-02-26
C03611,Customer 03611,43,Male,Vijayawada,Andhra Pradesh,Student,Premium,2019-07-30
C03612,Customer 03612,35,Female,Coimbatore,Tamil Nadu,Salaried,Affluent,2018-05-11
C03613,Customer 03613,22,Female,Surat,Gujarat,Self-Employed,Affluent,2024-07-28
C03614,Customer 03614,62,Female,Bengaluru,Karnataka,Self-Employed,Mass,2025-02-20
C03615,Customer 03615,68,Female,New Delhi,Delhi,Business,Premium,2021-08-29
C03616,Customer 03616,36,Male,Jaipur,Rajasthan,Retired,Premium,2021-11-22
C03617,Customer 03617,43,Female,Hyderabad,Telangana,Self-Employed,Affluent,2024-02-18
C03618,Customer 03618,67,Male,Pune,Maharashtra,Retired,Mass Affluent,2025-04-06
C03619,Customer 03619,34,Male,Jodhpur,Rajasthan,Salaried,Mass,2025-01-19
C03620,Customer 03620,49,Male,Vijayawada,Andhra Pradesh,Salaried,Mass Affluent,2024-03-20
C03621,Customer 03621,32,Male,Vijayawada,Andhra Pradesh,Self-Employed,Mass,2022-10-29
C03622,Customer 03622,67,Male,Lucknow,Uttar Pradesh,Retired,Premium,2024-08-27
C03623,Customer 03623,33,Male,Noida,Uttar Pradesh,Business,Mass Affluent,2022-01-31
C03624,Customer 03624,30,Male,Jodhpur,Rajasthan,Retired,Mass Affluent,2025-04-22
C03625,Customer 03625,52,Female,Surat,Gujarat,Self-Employed,Mass,2020-08-15
C03626,Customer 03626,54,Male,Chennai,Tamil Nadu,Retired,Mass Affluent,2019-11-28
C03627,Customer 03627,24,Male,Lucknow,Uttar Pradesh,Self-Employed,Mass,2021-08-26
C03628,Customer 03628,46,Female,Visakhapatnam,Andhra Pradesh,Self-Employed,Mass,2018-01-19
C03629,Customer 03629,49,Female,Ahmedabad,Gujarat,Self-Employed,Mass Affluent,2020-05-02
C03630,Customer 03630,70,Male,Kolkata,West Bengal,Self-Employed,Mass,2025-01-30
C03631,Customer 03631,67,Male,Pune,Maharashtra,Student,Mass,2020-07-24
C03632,Customer 03632,59,Female,Bengaluru,Karnataka,Retired,Mass Affluent,2025-07-22
C03633,Customer 03633,53,Female,Pune,Maharashtra,Salaried,Premium,2025-08-22
C03634,Customer 03634,32,Female,New Delhi,Delhi,Salaried,Premium,2025-07-07
C03635,Customer 03635,35,Male,Bengaluru,Karnataka,Student,Premium,2018-09-14
C03636,Customer 03636,29,Female,Jaipur,Rajasthan,Student,Mass,2022-07-11
C03637,Customer 03637,38,Female,Bengaluru,Karnataka,Business,Premium,2025-03-11
C03638,Customer 03638,44,Female,Kolkata,West Bengal,Business,Mass,2023-04-22
C03639,Customer 03639,59,Male,Lucknow,Uttar Pradesh,Business,Affluent,2023-10-12
C03640,Customer 03640,42,Female,Pune,Maharashtra,Retired,Mass,2024-02-21
C03641,Customer 03641,61,Female,Jaipur,Rajasthan,Salaried,Mass Affluent,2020-10-18
C03642,Customer 03642,46,Female,New Delhi,Delhi,Business,Mass,2025-07-22
C03643,Customer 03643,28,Female,Hyderabad,Telangana,Self-Employed,Mass Affluent,2019-03-31
C03644,Customer 03644,59,Male,Pune,Maharashtra,Student,Mass,2023-12-29
C03645,Customer 03645,40,Male,Kolkata,West Bengal,Salaried,Mass Affluent,2019-12-30
C03646,Customer 03646,31,Male,Kolkata,West Bengal,Student,Mass,2021-12-10
C03647,Customer 03647,69,Female,Coimbatore,Tamil Nadu,Salaried,Affluent,2023-05-07
C03648,Customer 03648,21,Male,Mysuru,Karnataka,Self-Employed,Premium,2024-02-08
C03649,Customer 03649,51,Female,Vijayawada,Andhra Pradesh,Self-Employed,Mass Affluent,2023-02-13
C03650,Customer 03650,62,Male,Bengaluru,Karnataka,Salaried,Mass Affluent,2024-03-26
C03651,Customer 03651,22,Male,Vijayawada,Andhra Pradesh,Business,Affluent,2022-10-03
C03652,Customer 03652,67,Male,New Delhi,Delhi,Salaried,Mass,2022-09-29
C03653,Customer 03653,31,Female,Ahmedabad,Gujarat,Retired,Mass,2020-11-06
C03654,Customer 03654,31,Male,Ahmedabad,Gujarat,Salaried,Affluent,2021-08-12
C03655,Customer 03655,52,Male,New Delhi,Delhi,Business,Mass,2020-01-22
C03656,Customer 03656,21,Male,Pune,Maharashtra,Salaried,Mass Affluent,2021-03-19
C03657,Customer 03657,22,Female,New Delhi,Delhi,Retired,Mass Affluent,2020-09-18
C03658,Customer 03658,37,Female,Warangal,Telangana,Self-Employed,Mass Affluent,2023-09-23
C03659,Customer 03659,27,Male,Hyderabad,Telangana,Salaried,Mass,2022-05-29
C03660,Customer 03660,68,Female,Pune,Maharashtra,Salaried,Mass,2021-03-12
C03661,Customer 03661,50,Male,Lucknow,Uttar Pradesh,Retired,Affluent,2021-12-31
C03662,Customer 03662,63,Male,Lucknow,Uttar Pradesh,Business,Affluent,2021-05-26
C03663,Customer 03663,46,Male,Kolkata,West Bengal,Retired,Mass,2021-05-18
C03664,Customer 03664,34,Female,Ahmedabad,Gujarat,Retired,Affluent,2022-09-03
C03665,Customer 03665,46,Male,Mumbai,Maharashtra,Student,Mass Affluent,2019-08-14
C03666,Customer 03666,47,Male,New Delhi,Delhi,Business,Premium,2022-09-16
C03667,Customer 03667,55,Female,Jaipur,Rajasthan,Business,Mass,2021-09-02
C03668,Customer 03668,35,Female,Mumbai,Maharashtra,Self-Employed,Mass Affluent,2019-10-24
C03669,Customer 03669,25,Female,Bengaluru,Karnataka,Business,Mass,2020-01-24
C03670,Customer 03670,37,Male,Chennai,Tamil Nadu,Retired,Mass,2019-06-30
C03671,Customer 03671,32,Male,Lucknow,Uttar Pradesh,Retired,Premium,2020-10-24
C03672,Customer 03672,68,Male,New Delhi,Delhi,Student,Premium,2020-10-02
C03673,Customer 03673,29,Male,Warangal,Telangana,Business,Mass,2023-12-29
C03674,Customer 03674,65,Male,Surat,Gujarat,Self-Employed,Mass,2018-08-01
C03675,Customer 03675,42,Male,Mumbai,Maharashtra,Salaried,Premium,2023-02-01
C03676,Customer 03676,45,Male,Chennai,Tamil Nadu,Salaried,Mass Affluent,2023-07-11
C03677,Customer 03677,28,Female,Kolkata,West Bengal,Student,Mass,2019-12-02
C03678,Customer 03678,23,Female,Surat,Gujarat,Retired,Mass,2019-10-26
C03679,Customer 03679,63,Female,Noida,Uttar Pradesh,Business,Mass Affluent,2020-10-02
C03680,Customer 03680,52,Female,Kolkata,West Bengal,Self-Employed,Premium,2018-07-19
C03681,Customer 03681,38,Female,Ahmedabad,Gujarat,Self-Employed,Mass Affluent,2022-01-27
C03682,Customer 03682,55,Male,Jaipur,Rajasthan,Self-Employed,Premium,2023-04-29
C03683,Customer 03683,36,Female,Kolkata,West Bengal,Business,Mass,2022-12-04
C03684,Customer 03684,54,Male,Vijayawada,Andhra Pradesh,Student,Mass,2020-06-27
C03685,Customer 03685,25,Female,Lucknow,Uttar Pradesh,Student,Affluent,2020-04-21
C03686,Customer 03686,61,Female,Vijayawada,Andhra Pradesh,Business,Mass Affluent,2022-08-02
C03687,Customer 03687,32,Female,Jaipur,Rajasthan,Salaried,Premium,2019-11-27
C03688,Customer 03688,55,Male,Mumbai,Maharashtra,Student,Mass,2024-07-25
C03689,Customer 03689,61,Male,Ahmedabad,Gujarat,Self-Employed,Mass Affluent,2019-02-03
C03690,Customer 03690,59,Female,Coimbatore,Tamil Nadu,Business,Mass,2024-05-14
C03691,Customer 03691,44,Female,Hyderabad,Telangana,Salaried,Affluent,2019-08-30
C03692,Customer 03692,56,Female,Jaipur,Rajasthan,Self-Employed,Mass,2020-03-04
C03693,Customer 03693,36,Male,Mumbai,Maharashtra,Salaried,Affluent,2024-10-16
C03694,Customer 03694,27,Male,Coimbatore,Tamil Nadu,Salaried,Mass,2022-11-14
C03695,Customer 03695,54,Male,Jaipur,Rajasthan,Self-Employed,Affluent,2022-06-20
C03696,Customer 03696,35,Female,Mumbai,Maharashtra,Retired,Affluent,2023-02-22
C03697,Customer 03697,30,Male,Jodhpur,Rajasthan,Salaried,Mass,2022-01-12
C03698,Customer 03698,46,Female,Ahmedabad,Gujarat,Student,Mass Affluent,2022-05-03
C03699,Customer 03699,67,Male,Coimbatore,Tamil Nadu,Retired,Mass,2024-12-30
C03700,Customer 03700,44,Female,Hyderabad,Telangana,Student,Mass,2020-10-05
C03701,Customer 03701,67,Male,Chennai,Tamil Nadu,Self-Employed,Mass Affluent,2019-08-29
C03702,Customer 03702,55,Male,New Delhi,Delhi,Student,Mass,2021-05-06
C03703,Customer 03703,67,Male,Jodhpur,Rajasthan,Business,Mass Affluent,2024-04-30
C03704,Customer 03704,53,Female,Jodhpur,Rajasthan,Business,Premium,2023-11-18
C03705,Customer 03705,36,Male,New Delhi,Delhi,Self-Employed,Mass Affluent,2024-08-28
C03706,Customer 03706,34,Female,Hyderabad,Telangana,Business,Affluent,2020-10-10
C03707,Customer 03707,67,Female,Vijayawada,Andhra Pradesh,Retired,Premium,2023-08-14
C03708,Customer 03708,52,Male,Warangal,Telangana,Business,Mass,2025-08-06
C03709,Customer 03709,28,Female,Ahmedabad,Gujarat,Self-Employed,Mass Affluent,2024-07-13
C03710,Customer 03710,69,Male,Noida,Uttar Pradesh,Salaried,Mass,2021-10-25
C03711,Customer 03711,65,Female,Mumbai,Maharashtra,Student,Mass,2024-07-25
C03712,Customer 03712,35,Female,Mumbai,Maharashtra,Student,Premium,2025-04-27
C03713,Customer 03713,36,Female,Vijayawada,Andhra Pradesh,Salaried,Mass,2022-08-16
C03714,Customer 03714,50,Male,Vijayawada,Andhra Pradesh,Business,Mass,2020-09-04
C03715,Customer 03715,47,Female,Lucknow,Uttar Pradesh,Self-Employed,Mass,2022-07-14
C03716,Customer 03716,41,Male,Chennai,Tamil Nadu,Retired,Mass,2021-04-15
C03717,Customer 03717,60,Female,Bengaluru,Karnataka,Business,Mass,2019-12-11
C03718,Customer 03718,52,Male,Noida,Uttar Pradesh,Self-Employed,Mass,2023-08-31
C03719,Customer 03719,34,Male,Coimbatore,Tamil Nadu,Retired,Premium,2024-04-16
C03720,Customer 03720,22,Male,Coimbatore,Tamil Nadu,Salaried,Premium,2022-01-24
C03721,Customer 03721,39,Female,Pune,Maharashtra,Salaried,Mass,2021-02-22
C03722,Customer 03722,55,Male,Jodhpur,Rajasthan,Self-Employed,Mass Affluent,2023-03-18
C03723,Customer 03723,50,Female,Kolkata,West Bengal,Business,Mass,2020-10-02
C03724,Customer 03724,49,Female,Lucknow,Uttar Pradesh,Self-Employed,Affluent,2025-01-23
C03725,Customer 03725,28,Female,Mumbai,Maharashtra,Business,Mass,2025-06-17
C03726,Customer 03726,58,Male,Bengaluru,Karnataka,Student,Premium,2024-08-22
C03727,Customer 03727,55,Male,Surat,Gujarat,Retired,Affluent,2023-03-22
C03728,Customer 03728,45,Male,Visakhapatnam,Andhra Pradesh,Salaried,Affluent,2022-09-16
C03729,Customer 03729,25,Male,Pune,Maharashtra,Business,Affluent,2024-04-09
C03730,Customer 03730,22,Male,New Delhi,Delhi,Salaried,Mass,2025-04-11
C03731,Customer 03731,46,Female,Ahmedabad,Gujarat,Self-Employed,Premium,2021-03-03
C03732,Customer 03732,22,Female,Visakhapatnam,Andhra Pradesh,Student,Affluent,2020-07-20
C03733,Customer 03733,58,Female,Kolkata,West Bengal,Student,Mass,2024-01-02
C03734,Customer 03734,56,Female,Bengaluru,Karnataka,Business,Mass,2019-06-08
C03735,Customer 03735,30,Female,Ahmedabad,Gujarat,Retired,Mass Affluent,2018-06-11
C03736,Customer 03736,53,Male,Warangal,Telangana,Salaried,Mass Affluent,2018-07-13
C03737,Customer 03737,41,Female,Hyderabad,Telangana,Salaried,Affluent,2020-06-12
C03738,Customer 03738,65,Female,Chennai,Tamil Nadu,Retired,Mass,2019-07-05
C03739,Customer 03739,28,Male,Chennai,Tamil Nadu,Student,Mass Affluent,2019-06-26
C03740,Customer 03740,54,Female,New Delhi,Delhi,Salaried,Premium,2018-01-11
C03741,Customer 03741,57,Male,Mumbai,Maharashtra,Student,Affluent,2019-09-01
C03742,Customer 03742,69,Female,Kolkata,West Bengal,Self-Employed,Mass,2018-02-15
C03743,Customer 03743,46,Male,Surat,Gujarat,Retired,Mass Affluent,2021-01-11
C03744,Customer 03744,34,Female,Warangal,Telangana,Self-Employed,Mass,2020-01-16
C03745,Customer 03745,51,Female,Lucknow,Uttar Pradesh,Self-Employed,Affluent,2024-12-06
C03746,Customer 03746,27,Female,Kolkata,West Bengal,Self-Employed,Mass,2024-07-10
C03747,Customer 03747,37,Male,Mysuru,Karnataka,Salaried,Affluent,2025-05-17
C03748,Customer 03748,34,Male,Kolkata,West Bengal,Self-Employed,Mass,2024-10-05
C03749,Customer 03749,32,Male,Hyderabad,Telangana,Student,Premium,2024-08-11
C03750,Customer 03750,35,Male,Chennai,Tamil Nadu,Salaried,Mass,2022-02-28
C03751,Customer 03751,47,Male,Jodhpur,Rajasthan,Salaried,Affluent,2018-12-15
C03752,Customer 03752,50,Female,Hyderabad,Telangana,Student,Mass Affluent,2021-10-30
C03753,Customer 03753,28,Female,Chennai,Tamil Nadu,Self-Employed,Premium,2019-05-20
C03754,Customer 03754,65,Female,Jaipur,Rajasthan,Salaried,Mass,2018-07-26
C03755,Customer 03755,69,Male,Kolkata,West Bengal,Self-Employed,Premium,2022-06-15
C03756,Customer 03756,45,Female,Pune,Maharashtra,Salaried,Mass,2020-11-25
C03757,Customer 03757,62,Female,Kolkata,West Bengal,Self-Employed,Affluent,2025-08-06
C03758,Customer 03758,42,Male,Bengaluru,Karnataka,Retired,Mass,2020-06-13
C03759,Customer 03759,61,Male,Mumbai,Maharashtra,Salaried,Mass,2021-10-05
C03760,Customer 03760,21,Female,Surat,Gujarat,Business,Premium,2020-06-02
C03761,Customer 03761,50,Male,Visakhapatnam,Andhra Pradesh,Retired,Mass,2020-12-24
C03762,Customer 03762,50,Male,Visakhapatnam,Andhra Pradesh,Business,Mass Affluent,2024-05-07
C03763,Customer 03763,23,Female,Jodhpur,Rajasthan,Student,Premium,2022-05-14
C03764,Customer 03764,33,Male,Jodhpur,Rajasthan,Salaried,Affluent,2021-05-26
C03765,Customer 03765,47,Male,Ahmedabad,Gujarat,Business,Mass,2019-03-01
C03766,Customer 03766,29,Female,Kolkata,West Bengal,Retired,Mass Affluent,2025-08-02
C03767,Customer 03767,43,Female,Kolkata,West Bengal,Business,Mass,2022-07-19
C03768,Customer 03768,70,Male,Warangal,Telangana,Business,Mass,2018-07-20
C03769,Customer 03769,56,Male,Mumbai,Maharashtra,Salaried,Affluent,2020-06-16
C03770,Customer 03770,31,Female,Ahmedabad,Gujarat,Business,Mass,2022-03-17
C03771,Customer 03771,39,Male,Vijayawada,Andhra Pradesh,Student,Premium,2018-11-13
C03772,Customer 03772,31,Male,Lucknow,Uttar Pradesh,Student,Mass Affluent,2023-08-16
C03773,Customer 03773,34,Male,Jodhpur,Rajasthan,Retired,Premium,2021-08-27
C03774,Customer 03774,64,Male,Lucknow,Uttar Pradesh,Student,Mass,2024-03-03
C03775,Customer 03775,36,Male,Vijayawada,Andhra Pradesh,Student,Affluent,2022-09-08
C03776,Customer 03776,36,Male,Ahmedabad,Gujarat,Self-Employed,Mass Affluent,2021-10-12
C03777,Customer 03777,48,Female,Hyderabad,Telangana,Salaried,Mass Affluent,2021-07-01
C03778,Customer 03778,50,Female,Kolkata,West Bengal,Retired,Mass,2024-12-17
C03779,Customer 03779,52,Female,Surat,Gujarat,Retired,Mass Affluent,2020-04-26
C03780,Customer 03780,67,Male,Hyderabad,Telangana,Self-Employed,Premium,2018-08-15
C03781,Customer 03781,58,Female,Mumbai,Maharashtra,Business,Mass Affluent,2023-08-15
C03782,Customer 03782,32,Male,Jaipur,Rajasthan,Self-Employed,Mass,2022-03-11
C03783,Customer 03783,67,Male,Kolkata,West Bengal,Self-Employed,Mass,2021-05-19
C03784,Customer 03784,60,Female,Kolkata,West Bengal,Business,Mass Affluent,2020-11-26
C03785,Customer 03785,23,Male,New Delhi,Delhi,Student,Premium,2022-08-31
C03786,Customer 03786,34,Female,Mumbai,Maharashtra,Self-Employed,Affluent,2022-03-07
C03787,Customer 03787,29,Male,Surat,Gujarat,Self-Employed,Mass,2018-12-17
C03788,Customer 03788,35,Female,Vijayawada,Andhra Pradesh,Business,Affluent,2024-11-10
C03789,Customer 03789,67,Male,Hyderabad,Telangana,Student,Mass,2018-05-29
C03790,Customer 03790,35,Male,Chennai,Tamil Nadu,Self-Employed,Mass Affluent,2018-04-21
C03791,Customer 03791,50,Male,Jaipur,Rajasthan,Retired,Mass,2020-02-20
C03792,Customer 03792,52,Male,Kolkata,West Bengal,Student,Premium,2024-09-19
C03793,Customer 03793,50,Female,Hyderabad,Telangana,Business,Premium,2021-02-14
C03794,Customer 03794,24,Female,Surat,Gujarat,Student,Premium,2022-08-15
C03795,Customer 03795,24,Female,Lucknow,Uttar Pradesh,Salaried,Mass,2020-11-23
C03796,Customer 03796,25,Female,Ahmedabad,Gujarat,Self-Employed,Mass,2018-01-05
C03797,Customer 03797,62,Female,Kolkata,West Bengal,Business,Mass,2020-05-28
C03798,Customer 03798,55,Female,Chennai,Tamil Nadu,Retired,Mass Affluent,2018-04-06
C03799,Customer 03799,64,Female,Bengaluru,Karnataka,Student,Mass,2018-01-23
C03800,Customer 03800,59,Female,Surat,Gujarat,Self-Employed,Premium,2025-05-07
C03801,Customer 03801,40,Male,Pune,Maharashtra,Self-Employed,Mass,2021-10-13
C03802,Customer 03802,34,Male,Visakhapatnam,Andhra Pradesh,Retired,Affluent,2024-11-28
C03803,Customer 03803,32,Male,Ahmedabad,Gujarat,Student,Affluent,2019-10-24
C03804,Customer 03804,57,Male,New Delhi,Delhi,Self-Employed,Affluent,2025-03-29
C03805,Customer 03805,30,Female,Hyderabad,Telangana,Salaried,Mass,2018-05-14
C03806,Customer 03806,46,Male,Noida,Uttar Pradesh,Salaried,Mass,2023-08-02
C03807,Customer 03807,39,Female,Vijayawada,Andhra Pradesh,Salaried,Mass Affluent,2022-12-20
C03808,Customer 03808,51,Female,Warangal,Telangana,Retired,Mass,2020-08-28
C03809,Customer 03809,50,Male,Visakhapatnam,Andhra Pradesh,Self-Employed,Mass,2025-07-03
C03810,Customer 03810,56,Female,Hyderabad,Telangana,Self-Employed,Premium,2021-01-30
C03811,Customer 03811,59,Female,Jaipur,Rajasthan,Business,Affluent,2018-10-07
C03812,Customer 03812,34,Female,Noida,Uttar Pradesh,Student,Mass,2020-05-08
C03813,Customer 03813,28,Male,Mysuru,Karnataka,Student,Mass Affluent,2019-10-14
C03814,Customer 03814,22,Male,Lucknow,Uttar Pradesh,Student,Mass,2020-05-20
C03815,Customer 03815,31,Male,New Delhi,Delhi,Salaried,Mass Affluent,2024-03-28
C03816,Customer 03816,38,Female,Jaipur,Rajasthan,Retired,Mass Affluent,2024-04-23
C03817,Customer 03817,26,Male,Bengaluru,Karnataka,Retired,Mass,2024-07-28
C03818,Customer 03818,28,Male,Mysuru,Karnataka,Self-Employed,Affluent,2019-04-15
C03819,Customer 03819,48,Female,Hyderabad,Telangana,Business,Premium,2018-04-13
C03820,Customer 03820,62,Male,Surat,Gujarat,Salaried,Premium,2020-04-01
C03821,Customer 03821,68,Female,Chennai,Tamil Nadu,Business,Mass Affluent,2019-11-23
C03822,Customer 03822,31,Male,Lucknow,Uttar Pradesh,Salaried,Mass Affluent,2024-08-12
C03823,Customer 03823,42,Female,Vijayawada,Andhra Pradesh,Student,Premium,2023-03-08
C03824,Customer 03824,23,Male,Jodhpur,Rajasthan,Salaried,Mass,2023-01-21
C03825,Customer 03825,27,Female,Bengaluru,Karnataka,Salaried,Mass,2022-06-21
C03826,Customer 03826,49,Female,Mumbai,Maharashtra,Business,Mass,2021-05-18
C03827,Customer 03827,52,Female,Lucknow,Uttar Pradesh,Self-Employed,Affluent,2018-06-18
C03828,Customer 03828,25,Female,Lucknow,Uttar Pradesh,Business,Premium,2021-07-17
C03829,Customer 03829,38,Male,Noida,Uttar Pradesh,Salaried,Mass,2021-11-26
C03830,Customer 03830,23,Female,Surat,Gujarat,Salaried,Affluent,2020-10-27
C03831,Customer 03831,31,Female,Noida,Uttar Pradesh,Retired,Mass,2025-07-04
C03832,Customer 03832,23,Male,Kolkata,West Bengal,Self-Employed,Affluent,2018-07-31
C03833,Customer 03833,44,Male,Bengaluru,Karnataka,Business,Mass Affluent,2023-06-23
C03834,Customer 03834,32,Female,Warangal,Telangana,Salaried,Mass,2019-11-07
C03835,Customer 03835,42,Female,Hyderabad,Telangana,Salaried,Mass Affluent,2023-12-22
C03836,Customer 03836,54,Male,Jaipur,Rajasthan,Student,Mass Affluent,2019-05-10
C03837,Customer 03837,67,Female,Lucknow,Uttar Pradesh,Business,Mass Affluent,2020-02-04
C03838,Customer 03838,68,Female,Mumbai,Maharashtra,Self-Employed,Premium,2024-01-21
C03839,Customer 03839,30,Female,Warangal,Telangana,Salaried,Mass,2022-08-14
C03840,Customer 03840,29,Female,Bengaluru,Karnataka,Retired,Affluent,2021-03-05
C03841,Customer 03841,66,Male,Surat,Gujarat,Self-Employed,Affluent,2021-05-25
C03842,Customer 03842,53,Female,Bengaluru,Karnataka,Business,Mass Affluent,2018-12-22
C03843,Customer 03843,66,Male,Surat,Gujarat,Retired,Premium,2024-08-16
C03844,Customer 03844,33,Male,Vijayawada,Andhra Pradesh,Retired,Mass,2021-03-05
C03845,Customer 03845,66,Female,Kolkata,West Bengal,Salaried,Premium,2025-03-10
C03846,Customer 03846,65,Male,Chennai,Tamil Nadu,Salaried,Affluent,2024-05-02
C03847,Customer 03847,22,Female,Noida,Uttar Pradesh,Self-Employed,Affluent,2024-09-20
C03848,Customer 03848,31,Male,Lucknow,Uttar Pradesh,Business,Mass Affluent,2024-02-24
C03849,Customer 03849,41,Male,Hyderabad,Telangana,Student,Mass,2018-05-17
C03850,Customer 03850,51,Male,Chennai,Tamil Nadu,Business,Mass,2024-11-04
C03851,Customer 03851,26,Female,Chennai,Tamil Nadu,Self-Employed,Mass Affluent,2023-07-22
C03852,Customer 03852,25,Male,Bengaluru,Karnataka,Business,Mass,2022-12-25
C03853,Customer 03853,52,Male,New Delhi,Delhi,Student,Premium,2020-08-25
C03854,Customer 03854,24,Female,Kolkata,West Bengal,Self-Employed,Affluent,2020-12-02
C03855,Customer 03855,59,Female,Jodhpur,Rajasthan,Retired,Mass,2020-11-29
C03856,Customer 03856,50,Male,Noida,Uttar Pradesh,Student,Premium,2022-08-24
C03857,Customer 03857,36,Male,Coimbatore,Tamil Nadu,Retired,Affluent,2018-06-27
